sum_edge_lengths,mean_dependency_distance,head_initial,exp_sum_edge_lengths,mean_hierarchical_distance,n,predicted_num_crossings,exp_num_crossings,tree_diameter,avg_pause_before_token,avg_pause_before_char
83,3.19231,0.269231,242.667,2.34615,27,12.9554,90.3333,7,1213.3703703703704,631.515873015873
72,2.88,0.28,225.0,2.8,26,10.6757,83.0,6,1112.423076923077,607.7213114754098
70,2.8,0.36,225.0,2.84,26,9.20864,83.6667,7,1113.576923076923,610.6776859504132
31,2.21429,0.357143,74.6667,2.21429,15,3.5403,22.3333,5,960.9333333333333,651.6478873239437
20,2.0,0.2,40.0,1.8,11,2.37918,9.33333,5,1380.0,559.7254901960785
43,2.86667,0.4,85.0,2.13333,16,4.4228,25.6667,5,1161.1875,700.4444444444445
20,2.0,0.2,40.0,1.8,11,2.37918,9.33333,5,1380.0,559.7254901960785
43,2.86667,0.4,85.0,2.13333,16,4.4228,25.6667,5,1161.1875,700.4444444444445
29,2.41667,0.333333,56.0,1.66667,13,4.24859,14.0,5,1585.2307692307693,675.5507246376811
43,2.86667,0.4,85.0,2.13333,16,4.4228,25.6667,5,1161.1875,700.4444444444445
29,2.41667,0.333333,56.0,1.66667,13,4.24859,14.0,5,1585.2307692307693,682.0441176470588
43,2.86667,0.4,85.0,2.13333,16,4.4228,25.6667,5,1161.1875,700.4444444444445
40,2.35294,0.352941,107.667,2.23529,18,5.10147,34.6667,7,1285.2777777777778,596.0989010989011
43,2.86667,0.4,85.0,2.13333,16,4.4228,25.6667,5,1161.1875,700.4444444444445
40,2.35294,0.352941,107.667,2.23529,18,5.10147,34.6667,7,1285.2777777777778,596.0989010989011
43,2.86667,0.4,85.0,2.13333,16,4.4228,25.6667,5,1161.1875,700.4444444444445
40,2.35294,0.352941,107.667,2.23529,18,5.10147,34.6667,7,1285.2777777777778,596.0989010989011
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,714.6571428571428
40,2.35294,0.352941,107.667,2.23529,18,5.10147,34.6667,7,1285.2777777777778,596.0989010989011
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
40,2.35294,0.352941,107.667,2.23529,18,5.10147,34.6667,7,1285.2777777777778,596.0989010989011
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
40,2.35294,0.352941,107.667,2.23529,18,5.10147,34.6667,7,1285.2777777777778,596.0989010989011
5,1.25,0.5,8.0,1.5,5,0.0,0.666667,3,3737.6,1624.235294117647
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
40,2.35294,0.352941,107.667,2.23529,18,5.10147,34.6667,7,1285.2777777777778,596.0989010989011
4,1.33333,0.333333,5.0,1.33333,4,0.0,0.333333,3,4481.0,1744.1333333333334
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
40,2.35294,0.352941,107.667,2.23529,18,5.10147,34.6667,7,1285.2777777777778,596.0989010989011
60,2.6087,0.304348,191.667,1.91304,24,6.77994,66.6667,6,1507.375,651.4782608695652
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
40,2.35294,0.352941,107.667,2.23529,18,5.10147,34.6667,7,1285.2777777777778,596.0989010989011
60,2.6087,0.304348,191.667,1.91304,24,6.77994,66.6667,6,1507.375,657.7802197802198
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
40,2.35294,0.352941,107.667,2.23529,18,5.10147,34.6667,7,1285.2777777777778,596.0989010989011
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
38,2.92308,0.307692,65.0,1.53846,14,3.92245,13.6667,4,2137.1428571428573,918.1190476190476
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
23,2.55556,0.555556,33.0,1.88889,10,0.930556,7.0,5,1645.8,740.1935483870968
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
59,3.10526,0.263158,133.0,2.0,20,11.9629,41.0,6,1028.75,504.1304347826087
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
68,3.57895,0.315789,133.0,1.73684,20,8.71462,39.0,6,1028.75,506.27941176470586
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
66,2.86957,0.130435,191.667,2.47826,24,13.5875,68.0,8,904.7083333333334,470.03614457831327
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
75,3.40909,0.272727,176.0,1.95455,23,14.8797,57.6667,6,926.4347826086956,471.44444444444446
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
117,3.65625,0.25,362.667,2.59375,33,19.0879,140.0,8,1125.5151515151515,564.1803278688525
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
125,3.90625,0.21875,362.667,2.53125,33,22.5055,136.0,8,1125.5151515151515,563.8487394957983
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
125,3.90625,0.21875,362.667,2.53125,33,22.5055,136.0,8,1125.5151515151515,568.3934426229508
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
117,3.65625,0.25,362.667,2.59375,33,19.0879,140.0,8,1125.5151515151515,572.109243697479
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
125,3.90625,0.21875,362.667,2.53125,33,22.5055,136.0,8,1125.5151515151515,574.1322314049587
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
1,1.0,1.0,1.0,1.0,2,0.0,0.0,1,6606.5,3450.8
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
1,1.0,0.0,1.0,1.0,2,0.0,0.0,1,6606.5,5709.666666666667
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
3,1.5,0.0,2.66667,1.0,3,0.0,0.0,2,4446.0,2161.4444444444443
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
3,1.5,0.0,2.66667,1.0,3,0.0,0.0,2,4446.0,2392.625
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
25,2.27273,0.272727,47.6667,2.0,12,3.4285,10.3333,4,1657.5,728.7777777777778
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
25,2.27273,0.272727,47.6667,2.0,12,3.4285,10.3333,4,1657.5,845.8695652173913
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
62,2.69565,0.391304,191.667,2.69565,24,8.55037,64.3333,6,1341.0416666666667,648.929292929293
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
56,2.43478,0.391304,191.667,2.73913,24,6.95796,65.6667,6,1341.0416666666667,653.8061224489796
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
56,2.43478,0.391304,191.667,2.73913,24,6.95796,65.6667,6,1341.0416666666667,656.48
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
76,3.30435,0.391304,191.667,2.6087,24,8.02789,65.3333,6,1341.0416666666667,661.2222222222222
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
63,2.42308,0.346154,242.667,2.96154,27,8.13616,88.0,6,1262.5185185185185,635.5585585585585
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
67,2.57692,0.346154,242.667,2.42308,27,8.6371,89.0,7,1262.5185185185185,637.3636363636364
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
70,2.5,0.357143,280.0,2.57143,29,9.0828,105.667,8,1457.896551724138,688.7478260869565
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
72,2.57143,0.357143,280.0,2.5,29,9.69856,105.0,7,1457.896551724138,692.3245614035088
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
115,3.28571,0.371429,431.667,3.42857,36,13.3145,170.333,7,1486.4166666666667,685.1
14,2.0,0.428571,21.0,1.14286,8,0.0,1.66667,3,653.125,410.1818181818182
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
115,3.28571,0.371429,431.667,3.42857,36,13.3145,170.333,7,1486.4166666666667,685.1
11,1.83333,0.333333,16.0,1.16667,7,0.0,1.33333,3,590.4285714285714,368.5
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
115,3.28571,0.371429,431.667,3.42857,36,13.3145,170.333,7,1486.4166666666667,685.1
43,2.52941,0.588235,107.667,2.0,18,4.16872,32.6667,5,1182.1666666666667,508.3529411764706
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
115,3.28571,0.371429,431.667,3.42857,36,13.3145,170.333,7,1486.4166666666667,685.1
43,2.52941,0.588235,107.667,2.0,18,4.16872,32.6667,5,1182.1666666666667,512.8915662650602
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
115,3.28571,0.371429,431.667,3.42857,36,13.3145,170.333,7,1486.4166666666667,685.1
72,3.6,0.6,146.667,2.0,21,7.19103,45.3333,5,1461.2857142857142,577.0309278350516
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
115,3.28571,0.371429,431.667,3.42857,36,13.3145,170.333,7,1486.4166666666667,685.1
56,2.94737,0.578947,133.0,2.05263,20,6.15639,41.0,5,1503.9,588.5913978494624
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
115,3.28571,0.371429,431.667,3.42857,36,13.3145,170.333,7,1486.4166666666667,685.1
56,2.94737,0.578947,133.0,2.05263,20,6.15639,41.0,5,1503.9,588.5913978494624
1,1.0,1.0,1.0,1.0,2,0.0,0.0,1,382.5,278.1666666666667
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
115,3.28571,0.371429,431.667,3.42857,36,13.3145,170.333,7,1486.4166666666667,685.1
56,2.94737,0.578947,133.0,2.05263,20,6.15639,41.0,5,1503.9,588.5913978494624
1,1.0,1.0,1.0,1.0,2,0.0,0.0,1,382.5,300.25
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
115,3.28571,0.371429,431.667,3.42857,36,13.3145,170.333,7,1486.4166666666667,685.1
56,2.94737,0.578947,133.0,2.05263,20,6.15639,41.0,5,1503.9,588.5913978494624
1,1.0,0.0,1.0,1.0,2,0.0,0.0,1,382.5,325.42857142857144
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
115,3.28571,0.371429,431.667,3.42857,36,13.3145,170.333,7,1486.4166666666667,685.1
56,2.94737,0.578947,133.0,2.05263,20,6.15639,41.0,5,1503.9,588.5913978494624
14,2.0,0.285714,21.0,1.85714,8,1.5,4.0,5,590.875,471.8333333333333
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
115,3.28571,0.371429,431.667,3.42857,36,13.3145,170.333,7,1486.4166666666667,685.1
56,2.94737,0.578947,133.0,2.05263,20,6.15639,41.0,5,1503.9,588.5913978494624
15,2.14286,0.285714,21.0,1.71429,8,2.45455,3.66667,4,590.875,457.7826086956522
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
115,3.28571,0.371429,431.667,3.42857,36,13.3145,170.333,7,1486.4166666666667,685.1
56,2.94737,0.578947,133.0,2.05263,20,6.15639,41.0,5,1503.9,588.5913978494624
21,2.33333,0.222222,33.0,1.77778,10,1.36851,5.66667,4,505.4,403.06451612903226
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
115,3.28571,0.371429,431.667,3.42857,36,13.3145,170.333,7,1486.4166666666667,685.1
56,2.94737,0.578947,133.0,2.05263,20,6.15639,41.0,5,1503.9,588.5913978494624
21,2.33333,0.222222,33.0,1.77778,10,1.36851,5.66667,4,505.4,400.9
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
115,3.28571,0.371429,431.667,3.42857,36,13.3145,170.333,7,1486.4166666666667,685.1
56,2.94737,0.578947,133.0,2.05263,20,6.15639,41.0,5,1503.9,588.5913978494624
24,2.4,0.2,40.0,1.9,11,2.69163,8.0,4,507.6363636363636,402.0
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
115,3.28571,0.371429,431.667,3.42857,36,13.3145,170.333,7,1486.4166666666667,685.1
56,2.94737,0.578947,133.0,2.05263,20,6.15639,41.0,5,1503.9,588.5913978494624
24,2.4,0.2,40.0,1.9,11,2.69163,8.0,4,507.6363636363636,400.5
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
115,3.28571,0.371429,431.667,3.42857,36,13.3145,170.333,7,1486.4166666666667,685.1
56,2.94737,0.578947,133.0,2.05263,20,6.15639,41.0,5,1503.9,588.5913978494624
24,2.4,0.2,40.0,1.9,11,2.69163,8.0,4,507.6363636363636,388.2894736842105
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
115,3.28571,0.371429,431.667,3.42857,36,13.3145,170.333,7,1486.4166666666667,685.1
56,2.94737,0.578947,133.0,2.05263,20,6.15639,41.0,5,1503.9,588.5913978494624
24,2.4,0.2,40.0,1.9,11,2.69163,8.0,4,507.6363636363636,392.97222222222223
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
115,3.28571,0.371429,431.667,3.42857,36,13.3145,170.333,7,1486.4166666666667,685.1
56,2.94737,0.578947,133.0,2.05263,20,6.15639,41.0,5,1503.9,588.5913978494624
81,3.85714,0.285714,161.0,2.14286,22,13.2219,51.3333,7,494.90909090909093,399.9871794871795
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
115,3.28571,0.371429,431.667,3.42857,36,13.3145,170.333,7,1486.4166666666667,685.1
56,2.94737,0.578947,133.0,2.05263,20,6.15639,41.0,5,1503.9,588.5913978494624
77,3.85,0.25,146.667,2.15,21,10.997,46.3333,7,479.85714285714283,394.64935064935065
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
115,3.28571,0.371429,431.667,3.42857,36,13.3145,170.333,7,1486.4166666666667,685.1
56,2.94737,0.578947,133.0,2.05263,20,6.15639,41.0,5,1503.9,588.5913978494624
149,4.02703,0.27027,481.0,2.40541,38,24.4141,188.667,8,737.2894736842105,454.9621212121212
45,3.0,0.333333,85.0,1.53333,16,2.18665,22.6667,5,1161.1875,699.6027397260274
33,1.83333,0.388889,120.0,2.61111,19,4.81231,40.3333,8,1271.0,674.9130434782609
124,3.17949,0.384615,533.0,2.69231,40,17.7747,215.333,9,1549.9,684.1726618705036
107,2.74359,0.205128,533.0,3.4359,40,21.9668,214.667,11,1376.625,666.5972222222222
